"idGame","slugTeam","lineup","lineupStint","numberPeriod","initialScoreTeam","initialScoreOpp","finalScoreTeam","finalScoreOpp","initialTime","finalTime","totalScoreTeam","totalScoreOpp","netScoreTeam","totalTime"
"22100043","ATL","Bogdan Bogdanovic, Cam Reddish, John Collins, Kevin Huerter, Trae Young",9,"2",31,22,36,29,916,1026,5,7,-2,110
"22100043","DET","Isaiah Stewart, Kelly Olynyk, Killian Hayes, Saddiq Bey, Trey Lyles",9,"2",29,36,29,36,1026,1026,0,0,0,0
"22100043","ATL","Bogdan Bogdanovic, Clint Capela, John Collins, Kevin Huerter, Trae Young",10,"2",36,29,38,29,1026,1043,2,0,2,17
"22100043","DET","Isaiah Stewart, Josh Jackson, Kelly Olynyk, Killian Hayes, Saddiq Bey",10,"2",29,36,54,62,1026,1440,25,26,-1,414
"22100043","DET","Isaiah Stewart, Josh Jackson, Kelly Olynyk, Killian Hayes, Saddiq Bey",10,"3",54,62,62,75,1440,1705,8,13,-5,265
"22100043","ATL","Bogdan Bogdanovic, Cam Reddish, Clint Capela, Kevin Huerter, Trae Young",11,"2",38,29,62,54,1043,1440,24,25,-1,397
"22100043","DET","Isaiah Stewart, Josh Jackson, Killian Hayes, Saddiq Bey, Trey Lyles",11,"3",62,75,68,82,1705,1858,6,7,-1,153
"22100043","ATL","Bogdan Bogdanovic, Clint Capela, John Collins, Kevin Huerter, Trae Young",12,"3",62,54,82,68,1440,1858,20,14,6,418
"22100043","DET","Cory Joseph, Isaiah Stewart, Josh Jackson, Saddiq Bey, Trey Lyles",12,"3",68,82,73,82,1858,1898,5,0,5,40
"22100043","ATL","Bogdan Bogdanovic, Clint Capela, Kevin Huerter, Solomon Hill, Trae Young",13,"3",82,68,82,70,1858,1877,0,2,-2,19
"22100043","DET","Cory Joseph, Frank Jackson, Isaiah Stewart, Saddiq Bey, Trey Lyles",13,"3",73,82,75,82,1898,1933,2,0,2,35
"22100043","ATL","Bogdan Bogdanovic, Cam Reddish, Clint Capela, Solomon Hill, Trae Young",14,"3",82,70,82,73,1877,1922,0,3,-3,45
"22100043","DET","Cory Joseph, Frank Jackson, Luka Garza, Saddiq Bey, Trey Lyles",14,"3",75,82,77,93,1933,2068,2,11,-9,135
"22100043","ATL","Cam Reddish, Clint Capela, Lou Williams, Solomon Hill, Trae Young",15,"3",82,73,82,75,1922,1933,0,2,-2,11
"22100043","DET","Cory Joseph, Frank Jackson, Killian Hayes, Luka Garza, Trey Lyles",15,"3",77,93,79,95,2068,2160,2,2,0,92
"22100043","ATL","Cam Reddish, Gorgui Dieng, Lou Williams, Solomon Hill, Trae Young",16,"3",82,75,93,77,1933,2068,11,2,9,135
"22100043","DET","Cory Joseph, Frank Jackson, Hamidou Diallo, Luka Garza, Trey Lyles",16,"4",79,95,81,103,2160,2331,2,8,-6,171
"22100043","ATL","Cam Reddish, Delon Wright, Gorgui Dieng, Lou Williams, Solomon Hill",17,"3",93,77,95,79,2068,2160,2,2,0,92
"22100043","ATL","Cam Reddish, Delon Wright, Gorgui Dieng, Lou Williams, Solomon Hill",17,"4",95,79,97,81,2160,2231,2,2,0,71
"22100043","DET","Cory Joseph, Frank Jackson, Hamidou Diallo, Kelly Olynyk, Trey Lyles",17,"4",81,103,85,108,2331,2437,4,5,-1,106
"22100043","ATL","Cam Reddish, Delon Wright, Gorgui Dieng, John Collins, Lou Williams",18,"4",97,81,108,90,2231,2510,11,9,2,279
"22100043","DET","Cory Joseph, Hamidou Diallo, Kelly Olynyk, Saddiq Bey, Trey Lyles",18,"4",85,108,85,108,2437,2437,0,0,0,0
"22100043","ATL","Cam Reddish, Delon Wright, John Collins, Kevin Huerter, Lou Williams",19,"4",108,90,110,92,2510,2537,2,2,0,27
"22100043","DET","Cory Joseph, Kelly Olynyk, Saben Lee, Saddiq Bey, Trey Lyles",19,"4",85,108,85,108,2437,2437,0,0,0,0
"22100043","ATL","Cam Reddish, Delon Wright, John Collins, Kevin Huerter, Trae Young",20,"4",110,92,110,92,2537,2537,0,0,0,0
"22100043","DET","Josh Jackson, Kelly Olynyk, Saben Lee, Saddiq Bey, Trey Lyles",20,"4",85,108,90,108,2437,2510,5,0,5,73
"22100043","ATL","Clint Capela, Delon Wright, John Collins, Kevin Huerter, Trae Young",21,"4",110,92,120,97,2537,2689,10,5,5,152
"22100043","DET","Isaiah Stewart, Josh Jackson, Kelly Olynyk, Saben Lee, Saddiq Bey",21,"4",90,108,97,120,2510,2689,7,12,-5,179
"22100043","ATL","Clint Capela, Delon Wright, John Collins, Skylar Mays, Trae Young",22,"4",120,97,120,97,2689,2689,0,0,0,0
"22100043","DET","Isaiah Stewart, Jamorko Pickett, Josh Jackson, Saben Lee, Saddiq Bey",22,"4",97,120,97,120,2689,2689,0,0,0,0
"22100043","ATL","Clint Capela, Delon Wright, Skylar Mays, Timothe Luwawu-Cabarrot, Trae Young",23,"4",120,97,120,97,2689,2689,0,0,0,0
"22100043","DET","Isaiah Stewart, Jamorko Pickett, Josh Jackson, Rodney McGruder, Saben Lee",23,"4",97,120,104,122,2689,2844,7,2,5,155
"22100043","ATL","Clint Capela, Delon Wright, Sharife Cooper, Skylar Mays, Timothe Luwawu-Cabarrot",24,"4",120,97,120,97,2689,2689,0,0,0,0
"22100043","DET","Jamorko Pickett, Josh Jackson, Luka Garza, Rodney McGruder, Saben Lee",24,"4",104,122,104,122,2844,2880,0,0,0,36
"22100043","ATL","Delon Wright, Jalen Johnson, Sharife Cooper, Skylar Mays, Timothe Luwawu-Cabarrot",25,"4",120,97,122,104,2689,2880,2,7,-5,191
"22100044","BKN","Blake Griffin, Bruce Brown, James Harden, Joe Harris, Kevin Durant",0,"1",0,0,17,12,0,316,17,12,5,316
"22100044","WAS","Bradley Beal, Daniel Gafford, Kentavious Caldwell-Pope, Kyle Kuzma, Spencer Dinwiddie",0,"1",0,0,12,17,0,316,12,17,-5,316
"22100044","BKN","Blake Griffin, Bruce Brown, James Harden, Kevin Durant, Patty Mills",1,"1",17,12,17,14,316,341,0,2,-2,25
"22100044","WAS","Bradley Beal, Daniel Gafford, Kentavious Caldwell-Pope, Kyle Kuzma, Raul Neto",1,"1",12,17,12,17,316,316,0,0,0,0
"22100044","BKN","Blake Griffin, Bruce Brown, James Johnson, Kevin Durant, Patty Mills",2,"1",17,14,20,14,341,414,3,0,3,73
"22100044","WAS","Bradley Beal, Daniel Gafford, Deni Avdija, Kyle Kuzma, Raul Neto",2,"1",12,17,14,20,316,414,2,3,-1,98
"22100044","BKN","Bruce Brown, James Johnson, Kevin Durant, Nic Claxton, Patty Mills",3,"1",20,14,25,14,414,482,5,0,5,68
"22100044","WAS","Bradley Beal, Deni Avdija, Kyle Kuzma, Montrezl Harrell, Raul Neto",3,"1",14,20,14,25,414,482,0,5,-5,68
"22100044","BKN","DeAndre' Bembry, James Johnson, Kevin Durant, Nic Claxton, Patty Mills",4,"1",25,14,32,18,482,617,7,4,3,135
"22100044","WAS","Bradley Beal, Davis Bertans, Deni Avdija, Montrezl Harrell, Raul Neto",4,"1",14,25,14,28,482,542,0,3,-3,60
"22100044","BKN","DeAndre' Bembry, James Harden, James Johnson, Nic Claxton, Patty Mills",5,"1",32,18,38,20,617,720,6,2,4,103
"22100044","WAS","Davis Bertans, Deni Avdija, Montrezl Harrell, Raul Neto, Spencer Dinwiddie",5,"1",14,28,14,28,542,542,0,0,0,0
"22100044","BKN","James Harden, Jevon Carter, Joe Harris, Nic Claxton, Paul Millsap",6,"2",38,20,45,22,720,910,7,2,5,190
"22100044","WAS","Aaron Holiday, Davis Bertans, Deni Avdija, Montrezl Harrell, Spencer Dinwiddie",6,"1",14,28,18,32,542,617,4,4,0,75
"22100044","BKN","Bruce Brown, James Harden, Jevon Carter, Joe Harris, Paul Millsap",7,"2",45,22,47,24,910,1041,2,2,0,131
"22100044","WAS","Aaron Holiday, Davis Bertans, Kentavious Caldwell-Pope, Montrezl Harrell, Spencer Dinwiddie",7,"1",18,32,20,38,617,720,2,6,-4,103
"22100044","WAS","Aaron Holiday, Davis Bertans, Kentavious Caldwell-Pope, Montrezl Harrell, Spencer Dinwiddie",7,"2",20,38,22,45,720,910,2,7,-5,190
"22100044","BKN","Bruce Brown, James Harden, Joe Harris, Kevin Durant, Paul Millsap",8,"2",47,24,47,24,1041,1041,0,0,0,0
"22100044","WAS","Aaron Holiday, Davis Bertans, Kentavious Caldwell-Pope, Montrezl Harrell, Raul Neto",8,"2",22,45,22,45,910,935,0,0,0,25
"22100044","BKN","Blake Griffin, Bruce Brown, James Harden, Kevin Durant, Paul Millsap",9,"2",47,24,47,24,1041,1041,0,0,0,0
"22100044","WAS","Aaron Holiday, Bradley Beal, Davis Bertans, Montrezl Harrell, Raul Neto",9,"2",22,45,22,45,935,966,0,0,0,31
"22100044","BKN","Blake Griffin, Bruce Brown, James Harden, Kevin Durant, Patty Mills",10,"2",47,24,51,34,1041,1267,4,10,-6,226
"22100044","WAS","Bradley Beal, Davis Bertans, Kyle Kuzma, Montrezl Harrell, Raul Neto",10,"2",22,45,22,45,966,966,0,0,0,0
"22100044","BKN","Blake Griffin, James Harden, Joe Harris, Kevin Durant, Patty Mills",11,"2",51,34,51,34,1267,1267,0,0,0,0
"22100044","WAS","Bradley Beal, Deni Avdija, Kyle Kuzma, Montrezl Harrell, Raul Neto",11,"2",22,45,22,47,966,998,0,2,-2,32
"22100044","BKN","Blake Griffin, DeAndre' Bembry, Joe Harris, Kevin Durant, Patty Mills",12,"2",51,34,56,39,1267,1411,5,5,0,144
"22100044","WAS","Bradley Beal, Daniel Gafford, Deni Avdija, Kyle Kuzma, Raul Neto",12,"2",22,47,34,51,998,1267,12,4,8,269
"22100044","BKN","DeAndre' Bembry, Jevon Carter, Joe Harris, Kevin Durant, Patty Mills",13,"2",56,39,56,39,1411,1411,0,0,0,0
"22100044","WAS","Bradley Beal, Daniel Gafford, Kyle Kuzma, Raul Neto, Spencer Dinwiddie",13,"2",34,51,34,51,1267,1267,0,0,0,0
"22100044","BKN","Bruce Brown, DeAndre' Bembry, Jevon Carter, Joe Harris, Kevin Durant",14,"2",56,39,56,39,1411,1411,0,0,0,0
"22100044","WAS","Bradley Beal, Daniel Gafford, Kentavious Caldwell-Pope, Kyle Kuzma, Spencer Dinwiddie",14,"2",34,51,39,56,1267,1411,5,5,0,144
"22100044","BKN","Bruce Brown, DeAndre' Bembry, James Johnson, Jevon Carter, Kevin Durant",15,"2",56,39,59,42,1411,1440,3,3,0,29
"22100044","WAS","Bradley Beal, Davis Bertans, Kentavious Caldwell-Pope, Kyle Kuzma, Spencer Dinwiddie",15,"2",39,56,42,59,1411,1440,3,3,0,29
"22100044","BKN","Blake Griffin, Bruce Brown, James Harden, Joe Harris, Kevin Durant",16,"3",59,42,67,52,1440,1794,8,10,-2,354
"22100044","WAS","Bradley Beal, Daniel Gafford, Kentavious Caldwell-Pope, Kyle Kuzma, Spencer Dinwiddie",16,"3",42,59,52,61,1440,1743,10,2,8,303
"22100044","BKN","Blake Griffin, James Harden, Joe Harris, Kevin Durant, Nic Claxton",17,"3",67,52,67,52,1794,1794,0,0,0,0
"22100044","WAS","Bradley Beal, Daniel Gafford, Deni Avdija, Kyle Kuzma, Spencer Dinwiddie",17,"3",52,61,52,67,1743,1794,0,6,-6,51
"22100044","BKN","James Harden, Joe Harris, Kevin Durant, Nic Claxton, Patty Mills",18,"3",67,52,70,52,1794,1863,3,0,3,69
"22100044","WAS","Bradley Beal, Deni Avdija, Kyle Kuzma, Raul Neto, Spencer Dinwiddie",18,"3",52,67,52,67,1794,1794,0,0,0,0
"22100044","BKN","DeAndre' Bembry, James Harden, Kevin Durant, Nic Claxton, Patty Mills",19,"3",70,52,73,59,1863,2013,3,7,-4,150
"22100044","WAS","Bradley Beal, Deni Avdija, Kyle Kuzma, Montrezl Harrell, Raul Neto",19,"3",52,67,52,70,1794,1863,0,3,-3,69
"22100044","BKN","DeAndre' Bembry, James Harden, Joe Harris, Nic Claxton, Patty Mills",20,"3",73,59,79,64,2013,2142,6,5,1,129
"22100044","WAS","Bradley Beal, Davis Bertans, Deni Avdija, Montrezl Harrell, Raul Neto",20,"3",52,70,59,73,1863,2021,7,3,4,158
"22100044","BKN","DeAndre' Bembry, James Harden, Joe Harris, Kevin Durant, Patty Mills",21,"3",79,64,82,64,2142,2154,3,0,3,12
"22100044","WAS","Bradley Beal, Davis Bertans, Kentavious Caldwell-Pope, Montrezl Harrell, Raul Neto",21,"3",59,73,61,75,2021,2079,2,2,0,58
"22100044","BKN","DeAndre' Bembry, James Harden, Joe Harris, Kevin Durant, Nic Claxton",22,"3",82,64,82,64,2154,2154,0,0,0,0
"22100044","WAS","Aaron Holiday, Davis Bertans, Kentavious Caldwell-Pope, Montrezl Harrell, Raul Neto",22,"3",61,75,64,79,2079,2142,3,4,-1,63
"22100044","BKN","DeAndre' Bembry, James Harden, Jevon Carter, Kevin Durant, Nic Claxton",23,"3",82,64,82,64,2154,2154,0,0,0,0
"22100044","WAS","Aaron Holiday, Kentavious Caldwell-Pope, Kyle Kuzma, Montrezl Harrell, Raul Neto",23,"3",64,79,64,82,2142,2154,0,3,-3,12
"22100044","BKN","Bruce Brown, DeAndre' Bembry, Jevon Carter, Kevin Durant, Nic Claxton",24,"3",82,64,82,64,2154,2160,0,0,0,6
"22100044","WAS","Aaron Holiday, Davis Bertans, Kentavious Caldwell-Pope, Kyle Kuzma, Montrezl Harrell",24,"3",64,82,64,82,2154,2160,0,0,0,6
"22100044","BKN","DeAndre' Bembry, Jevon Carter, Joe Harris, Kevin Durant, Paul Millsap",25,"4",82,64,85,68,2160,2290,3,4,-1,130
"22100044","WAS","Aaron Holiday, Davis Bertans, Kentavious Caldwell-Pope, Montrezl Harrell, Spencer Dinwiddie",25,"4",64,82,74,87,2160,2391,10,5,5,231
"22100044","BKN","Bruce Brown, Jevon Carter, Joe Harris, Kevin Durant, Paul Millsap",26,"4",85,68,87,74,2290,2391,2,6,-4,101
"22100044","WAS","Aaron Holiday, Bradley Beal, Davis Bertans, Montrezl Harrell, Spencer Dinwiddie",26,"4",74,87,74,87,2391,2391,0,0,0,0
"22100044","BKN","Bruce Brown, Joe Harris, Kevin Durant, Nic Claxton, Paul Millsap",27,"4",87,74,87,74,2391,2391,0,0,0,0
"22100044","WAS","Bradley Beal, Davis Bertans, Kyle Kuzma, Montrezl Harrell, Spencer Dinwiddie",27,"4",74,87,74,93,2391,2489,0,6,-6,98
"22100044","BKN","Bruce Brown, Joe Harris, Kevin Durant, Nic Claxton, Patty Mills",28,"4",87,74,93,76,2391,2517,6,2,4,126
"22100044","WAS","Bradley Beal, Daniel Gafford, Davis Bertans, Kyle Kuzma, Spencer Dinwiddie",28,"4",74,93,74,93,2489,2489,0,0,0,0
"22100044","BKN","Bruce Brown, James Harden, Joe Harris, Kevin Durant, Patty Mills",29,"4",93,76,100,84,2517,2637,7,8,-1,120
"22100044","WAS","Bradley Beal, Daniel Gafford, Davis Bertans, Kyle Kuzma, Raul Neto",29,"4",74,93,76,93,2489,2517,2,0,2,28
"22100044","BKN","Bruce Brown, Cam Thomas, James Harden, Joe Harris, Patty Mills",30,"4",100,84,100,84,2637,2637,0,0,0,0
"22100044","WAS","Aaron Holiday, Bradley Beal, Daniel Gafford, Davis Bertans, Kyle Kuzma",30,"4",76,93,82,98,2517,2610,6,5,1,93
"22100044","BKN","Bruce Brown, Cam Thomas, Day'Ron Sharpe, James Harden, Joe Harris",31,"4",100,84,100,84,2637,2637,0,0,0,0
"22100044","WAS","Aaron Holiday, Daniel Gafford, Davis Bertans, Isaiah Todd, Kyle Kuzma",31,"4",82,98,82,98,2610,2610,0,0,0,0
"22100044","BKN","Bruce Brown, Cam Thomas, Day'Ron Sharpe, DeAndre' Bembry, James Harden",32,"4",100,84,100,84,2637,2637,0,0,0,0
"22100044","WAS","Aaron Holiday, Corey Kispert, Daniel Gafford, Davis Bertans, Isaiah Todd",32,"4",82,98,82,98,2610,2610,0,0,0,0
"22100044","BKN","Bruce Brown, Cam Thomas, Day'Ron Sharpe, DeAndre' Bembry, Jevon Carter",33,"4",100,84,104,90,2637,2880,4,6,-2,243
"22100044","WAS","Aaron Holiday, Corey Kispert, Daniel Gafford, Deni Avdija, Isaiah Todd",33,"4",82,98,85,100,2610,2670,3,2,1,60
"22100044","WAS","Aaron Holiday, Corey Kispert, Deni Avdija, Isaiah Todd, Joel Ayayi",34,"4",85,100,90,104,2670,2880,5,4,1,210
"22100045","MIA","Bam Adebayo, Duncan Robinson, Jimmy Butler, Kyle Lowry, P.J. Tucker",0,"1",0,0,13,9,0,390,13,9,4,390
"22100045","ORL","Cole Anthony, Franz Wagner, Jalen Suggs, Mo Bamba, Wendell Carter Jr.",0,"1",0,0,7,9,0,295,7,9,-2,295
"22100045","MIA","Bam Adebayo, Duncan Robinson, Jimmy Butler, P.J. Tucker, Tyler Herro",1,"1",13,9,13,9,390,436,0,0,0,46
"22100045","ORL","Franz Wagner, Jalen Suggs, Mo Bamba, Terrence Ross, Wendell Carter Jr.",1,"1",7,9,7,9,295,295,0,0,0,0
"22100045","MIA","Dewayne Dedmon, Duncan Robinson, Jimmy Butler, P.J. Tucker, Tyler Herro",2,"1",13,9,17,9,436,505,4,0,4,69
"22100045","ORL","Gary Harris, Jalen Suggs, Mo Bamba, Terrence Ross, Wendell Carter Jr.",2,"1",7,9,9,13,295,390,2,4,-2,95
"22100045","MIA","Dewayne Dedmon, Jimmy Butler, Max Strus, P.J. Tucker, Tyler Herro",3,"1",17,9,19,9,505,510,2,0,2,5
"22100045","ORL","Gary Harris, Jalen Suggs, Moritz Wagner, Terrence Ross, Wendell Carter Jr.",3,"1",9,13,9,13,390,447,0,0,0,57
"22100045","MIA","Dewayne Dedmon, Jimmy Butler, Markieff Morris, Max Strus, Tyler Herro",4,"1",19,9,21,13,510,586,2,4,-2,76
"22100045","ORL","Gary Harris, Moritz Wagner, Robin Lopez, Terrence Ross, Wendell Carter Jr.",4,"1",9,13,9,13,447,447,0,0,0,0
"22100045","MIA","Dewayne Dedmon, Kyle Lowry, Markieff Morris, Max Strus, Tyler Herro",5,"1",21,13,27,15,586,720,6,2,4,134
"22100045","MIA","Dewayne Dedmon, Kyle Lowry, Markieff Morris, Max Strus, Tyler Herro",5,"2",27,15,31,19,720,812,4,4,0,92
"22100045","ORL","Cole Anthony, Gary Harris, Moritz Wagner, Robin Lopez, Terrence Ross",5,"1",9,13,13,21,447,586,4,8,-4,139
"22100045","MIA","Bam Adebayo, Kyle Lowry, Markieff Morris, Max Strus, Tyler Herro",6,"2",31,19,37,23,812,971,6,4,2,159
"22100045","ORL","Cole Anthony, Moritz Wagner, R.J. Hampton, Robin Lopez, Terrence Ross",6,"1",13,21,15,27,586,720,2,6,-4,134
"22100045","MIA","Bam Adebayo, Jimmy Butler, Markieff Morris, Max Strus, Tyler Herro",7,"2",37,23,37,23,971,971,0,0,0,0
"22100045","ORL","Cole Anthony, Franz Wagner, Mo Bamba, R.J. Hampton, Terrence Ross",7,"2",15,27,19,35,720,862,4,8,-4,142
"22100045","MIA","Bam Adebayo, Duncan Robinson, Jimmy Butler, Markieff Morris, Tyler Herro",8,"2",37,23,47,36,971,1205,10,13,-3,234
"22100045","ORL","Franz Wagner, Jalen Suggs, Mo Bamba, R.J. Hampton, Terrence Ross",8,"2",19,35,23,35,862,916,4,0,4,54
"22100045","MIA","Bam Adebayo, Duncan Robinson, Jimmy Butler, Kyle Lowry, Tyler Herro",9,"2",47,36,47,36,1205,1205,0,0,0,0
"22100045","ORL","Franz Wagner, Gary Harris, Jalen Suggs, Mo Bamba, R.J. Hampton",9,"2",23,35,28,47,916,1136,5,12,-7,220
"22100045","MIA","Dewayne Dedmon, Duncan Robinson, Jimmy Butler, Kyle Lowry, Tyler Herro",10,"2",47,36,47,36,1205,1205,0,0,0,0
"22100045","ORL","Cole Anthony, Franz Wagner, Gary Harris, Mo Bamba, R.J. Hampton",10,"2",28,47,28,47,1136,1136,0,0,0,0
"22100045","MIA","Dewayne Dedmon, Duncan Robinson, Jimmy Butler, Kyle Lowry, P.J. Tucker",11,"2",47,36,53,42,1205,1345,6,6,0,140
"22100045","ORL","Cole Anthony, Franz Wagner, Gary Harris, R.J. Hampton, Wendell Carter Jr.",11,"2",28,47,42,53,1136,1345,14,6,8,209
"22100045","MIA","Bam Adebayo, Duncan Robinson, Jimmy Butler, Kyle Lowry, P.J. Tucker",12,"2",53,42,55,44,1345,1382,2,2,0,37
"22100045","ORL","Cole Anthony, Franz Wagner, Gary Harris, Terrence Ross, Wendell Carter Jr.",12,"2",42,53,42,53,1345,1345,0,0,0,0
"22100045","MIA","Bam Adebayo, Jimmy Butler, Kyle Lowry, P.J. Tucker, Tyler Herro",13,"2",55,44,57,44,1382,1440,2,0,2,58
"22100045","ORL","Cole Anthony, Franz Wagner, Jalen Suggs, Terrence Ross, Wendell Carter Jr.",13,"2",42,53,44,57,1345,1440,2,4,-2,95
"22100045","MIA","Bam Adebayo, Duncan Robinson, Jimmy Butler, Kyle Lowry, P.J. Tucker",14,"3",57,44,70,62,1440,1884,13,18,-5,444
"22100045","ORL","Cole Anthony, Franz Wagner, Jalen Suggs, Mo Bamba, Wendell Carter Jr.",14,"3",44,57,56,64,1440,1759,12,7,5,319
"22100045","MIA","Bam Adebayo, Dewayne Dedmon, Duncan Robinson, Jimmy Butler, P.J. Tucker",15,"3",70,62,70,62,1884,1884,0,0,0,0
"22100045","ORL","Cole Anthony, Franz Wagner, Gary Harris, Mo Bamba, Wendell Carter Jr.",15,"3",56,64,57,66,1759,1794,1,2,-1,35
"22100045","MIA","Dewayne Dedmon, Duncan Robinson, Jimmy Butler, P.J. Tucker, Tyler Herro",16,"3",70,62,72,64,1884,1967,2,2,0,83
"22100045","ORL","Cole Anthony, Franz Wagner, Gary Harris, Ignas Brazdeikis, Wendell Carter Jr.",16,"3",57,66,57,66,1794,1794,0,0,0,0
"22100045","MIA","Dewayne Dedmon, Duncan Robinson, Jimmy Butler, Markieff Morris, Tyler Herro",17,"3",72,64,72,64,1967,1967,0,0,0,0
"22100045","ORL","Cole Anthony, Gary Harris, Ignas Brazdeikis, Terrence Ross, Wendell Carter Jr.",17,"3",57,66,64,72,1794,1967,7,6,1,173
"22100045","MIA","Dewayne Dedmon, Jimmy Butler, Markieff Morris, Max Strus, Tyler Herro",18,"3",72,64,81,70,1967,2160,9,6,3,193
"22100045","ORL","Cole Anthony, Ignas Brazdeikis, R.J. Hampton, Terrence Ross, Wendell Carter Jr.",18,"3",64,72,64,72,1967,1967,0,0,0,0
"22100045","MIA","Bam Adebayo, Kyle Lowry, Markieff Morris, Max Strus, Tyler Herro",19,"4",81,70,98,79,2160,2493,17,9,8,333
"22100045","ORL","Ignas Brazdeikis, Jalen Suggs, R.J. Hampton, Terrence Ross, Wendell Carter Jr.",19,"3",64,72,64,72,1967,1981,0,0,0,14
"22100045","MIA","Bam Adebayo, Jimmy Butler, Kyle Lowry, Markieff Morris, Tyler Herro",20,"4",98,79,98,79,2493,2534,0,0,0,41
"22100045","ORL","Ignas Brazdeikis, Jalen Suggs, R.J. Hampton, Robin Lopez, Terrence Ross",20,"3",64,72,70,79,1981,2154,6,7,-1,173
"22100045","MIA","Dewayne Dedmon, Jimmy Butler, Kyle Lowry, Markieff Morris, Tyler Herro",21,"4",98,79,98,82,2534,2577,0,3,-3,43
"22100045","ORL","Ignas Brazdeikis, Jalen Suggs, Moritz Wagner, R.J. Hampton, Terrence Ross",21,"3",70,79,70,81,2154,2160,0,2,-2,6
"22100045","MIA","Dewayne Dedmon, Duncan Robinson, Jimmy Butler, Markieff Morris, Tyler Herro",22,"4",98,82,105,83,2577,2693,7,1,6,116
"22100045","ORL","Jalen Suggs, Mo Bamba, Moritz Wagner, R.J. Hampton, Terrence Ross",22,"4",70,81,72,86,2160,2200,2,5,-3,40
"22100045","MIA","Dewayne Dedmon, Duncan Robinson, Markieff Morris, Max Strus, Tyler Herro",23,"4",105,83,105,87,2693,2782,0,4,-4,89
"22100045","ORL","Cole Anthony, Mo Bamba, Moritz Wagner, R.J. Hampton, Terrence Ross",23,"4",72,86,77,90,2200,2319,5,4,1,119
"22100045","MIA","Dewayne Dedmon, Duncan Robinson, KZ Okpala, Max Strus, Tyler Herro",24,"4",105,87,105,87,2782,2782,0,0,0,0
"22100045","ORL","Cole Anthony, Mo Bamba, R.J. Hampton, Terrence Ross, Wendell Carter Jr.",24,"4",77,90,77,95,2319,2369,0,5,-5,50
"22100045","MIA","Dewayne Dedmon, Duncan Robinson, Gabe Vincent, KZ Okpala, Max Strus",25,"4",105,87,105,87,2782,2782,0,0,0,0
"22100045","ORL","Cole Anthony, Gary Harris, Mo Bamba, R.J. Hampton, Wendell Carter Jr.",25,"4",77,95,79,95,2369,2447,2,0,2,78
"22100045","MIA","Duncan Robinson, Gabe Vincent, KZ Okpala, Max Strus, Omer Yurtseven",26,"4",105,87,105,87,2782,2782,0,0,0,0
"22100045","ORL","Cole Anthony, Franz Wagner, Gary Harris, Mo Bamba, Wendell Carter Jr.",26,"4",79,95,82,98,2447,2577,3,3,0,130
"22100045","MIA","Gabe Vincent, KZ Okpala, Marcus Garrett, Max Strus, Omer Yurtseven",27,"4",105,87,107,90,2782,2880,2,3,-1,98
"22100045","ORL","Cole Anthony, Franz Wagner, Mo Bamba, R.J. Hampton, Wendell Carter Jr.",27,"4",82,98,82,98,2577,2577,0,0,0,0
"22100045","ORL","Franz Wagner, Jalen Suggs, Mo Bamba, R.J. Hampton, Wendell Carter Jr.",28,"4",82,98,83,105,2577,2693,1,7,-6,116
"22100045","ORL","Franz Wagner, Ignas Brazdeikis, Jalen Suggs, R.J. Hampton, Wendell Carter Jr.",29,"4",83,105,83,105,2693,2693,0,0,0,0
"22100045","ORL","Ignas Brazdeikis, Jalen Suggs, R.J. Hampton, Robin Lopez, Wendell Carter Jr.",30,"4",83,105,83,105,2693,2693,0,0,0,0
"22100045","ORL","Ignas Brazdeikis, Jalen Suggs, Moritz Wagner, R.J. Hampton, Robin Lopez",31,"4",83,105,90,107,2693,2880,7,2,5,187
"22100046","CHI","DeMar DeRozan, Lonzo Ball, Nikola Vucevic, Patrick Williams, Zach LaVine",0,"1",0,0,11,11,0,395,11,11,0,395
"22100046","TOR","Fred VanVleet, Gary Trent Jr., OG Anunoby, Precious Achiuwa, Scottie Barnes",0,"1",0,0,11,11,0,395,11,11,0,395
"22100046","CHI","Lonzo Ball, Nikola Vucevic, Patrick Williams, Troy Brown Jr., Zach LaVine",1,"1",11,11,11,11,395,395,0,0,0,0
"22100046","TOR","Fred VanVleet, Gary Trent Jr., Khem Birch, OG Anunoby, Scottie Barnes",1,"1",11,11,11,13,395,465,0,2,-2,70
"22100046","CHI","Javonte Green, Lonzo Ball, Nikola Vucevic, Troy Brown Jr., Zach LaVine",2,"1",11,11,13,11,395,444,2,0,2,49
"22100046","TOR","Gary Trent Jr., Goran Dragic, Khem Birch, OG Anunoby, Scottie Barnes",2,"1",11,13,11,13,465,476,0,0,0,11
"22100046","CHI","Alex Caruso, Javonte Green, Lonzo Ball, Troy Brown Jr., Zach LaVine",3,"1",13,11,13,11,444,465,0,0,0,21
"22100046","TOR","Gary Trent Jr., Goran Dragic, Khem Birch, OG Anunoby, Svi Mykhailiuk",3,"1",11,13,18,15,476,557,7,2,5,81
"22100046","CHI","Alex Caruso, Alize Johnson, Javonte Green, Troy Brown Jr., Zach LaVine",4,"1",13,11,13,16,465,535,0,5,-5,70
"22100046","TOR","Fred VanVleet, Gary Trent Jr., Goran Dragic, Khem Birch, Svi Mykhailiuk",4,"1",18,15,18,15,557,557,0,0,0,0
